Borough,Address,Sale Date,Sale Price
QN,56-61 220 STREET,07/23/2019,0
QN,58-35 207 STREET,07/26/2019,670000
QN,74-02 34 AVENUE,07/30/2019,310000
QN,77-11 35 AVENUE,07/18/2019,767000
QN,35-49 76 STREET,07/17/2019,875000
QN,77-02 35 AVENUE,07/17/2019,450000
QN,35-25 77 STREET,07/17/2019,525000
QN,70-35 BROADWAY,07/26/2019,325000
QN,45-16 163 STREET,08/01/2019,0
QN,58-44 219 STREET,07/08/2019,890000
QN,220-55 46 AVENUE,07/25/2019,0
QN,227-07 HOXIE DRIVE,07/19/2019,1112000
QN,37-31 73 STREET,07/23/2019,275000
QN,37-21 80 STREET,07/24/2019,239000
QN,56-06 229 STREET,07/09/2019,888888
QN,221-69 HORACE HARDING EXPWY,07/15/2019,1350000
QN,43-22 57 STREET,07/09/2019,830000
SI,2501 RICHMOND ROAD,07/25/2019,0
QN,189-33 43 ROAD,07/08/2019,1184500
QN,43-17 68 STREET,07/08/2019,0
SI,942 POST AVENUE,07/16/2019,0
QN,46-22 197 STREET,07/11/2019,999000
QN,64-48 230 STREET,07/01/2019,0
QN,64-18 233 STREET,07/11/2019,928000
QN,25-23 88 STREET,07/12/2019,810000
SI,68 HAUGHWOUT AVENUE,07/16/2019,329550
QN,49-16 170 STREET,07/31/2019,890000
QN,97-16 25 AVENUE,07/25/2019,680000
QN,25-56 100 STREET,07/18/2019,1053577
QN,30-36 83 STREET,07/18/2019,0
QN,30-36 83 STREET,07/17/2019,0
BK,356 EAST 57 STREET,07/10/2019,0
QN,80-26 211 STREET,07/15/2019,750000
QN,48-33 196 STREET,07/12/2019,879000
QN,50-15 188 STREET,08/01/2019,780000
QN,50-22 195 STREET,07/25/2019,999000
SI,17 RUMPLER COURT,07/09/2019,430000
SI,38 MAPLE AVENUE,07/10/2019,450000
BK,1215 SCHENECTADY AVENUE,07/01/2019,510000
QN,84-09 NORTHERN BOULEVARD,07/01/2019,0
QN,32-20 89 STREET,07/24/2019,325000
QN,32-39 95 STREET,07/29/2019,650000
QN,32-36 98 STREET,07/25/2019,1110000
QN,32-42 98 STREET,07/25/2019,486432
QN,33-12 85 STREET,07/26/2019,0
QN,226-44 76 AVENUE,07/11/2019,880000
QN,230-07 GRAND CENTRAL PKWY,07/01/2019,350000
QN,34-31 82 STREET,07/08/2019,574500
BK,1401 SCHENECTADY AVENUE,07/12/2019,550000
SI,29 LAFORGE AVENUE,07/19/2019,515000
QN,34-10 94 STREET,07/03/2019,375000
QN,34-10 94 STREET,07/25/2019,350000
SI,81 NEWARK AVENUE,07/25/2019,262500
QN,37-12 85 STREET,07/29/2019,550000
QN,37-11 84 STREET,07/10/2019,325000
QN,208-37 15 DRIVE,07/18/2019,0
BK,561 ALBANY AVENUE,07/10/2019,0
QN,226-26 UNION TURNPIKE,07/02/2019,335000
QN,226-26 UNION TURNPIKE,07/26/2019,278000
QN,224-01 HILLSIDE AVENUE,08/01/2019,219000
QN,224-01 HILLSIDE AVENUE,07/22/2019,260000
QN,86-31 231 STREET,07/16/2019,0
BK,779 MAPLE STREET,07/16/2019,0
QN,227-01 HILLSIDE AVENUE,07/16/2019,225000
QN,227-01 HILLSIDE AVENUE,07/29/2019,199000
QN,215-29 23 ROAD,07/05/2019,800000
SI,61 BOWLES AVENUE,07/01/2019,0
SI,61 RENFREW PLACE,07/01/2019,515000
SI,874 RICHMOND AVENUE,07/19/2019,0
QN,208-22 26 AVENUE,07/31/2019,840056
QN,86-04 235 COURT,07/08/2019,884500
SI,10 WALKER DRIVE,07/30/2019,180000
BK,303 EAST 45 STREET,07/22/2019,0
SI,376 LAKE AVENUE,07/24/2019,500
BK,897 NEW YORK AVENUE,07/14/2019,0
BK,208 EAST 38 STREET,07/19/2019,725000
QN,33-34 201 STREET,07/30/2019,760000
BK,1513 NOSTRAND AVENUE,07/23/2019,815000
BK,3103 SNYDER AVENUE,07/17/2019,0
BK,931 NEW YORK AVENUE,07/02/2019,0
QN,89-15 240 STREET,07/18/2019,670000
BK,198 EAST 40 STREET,07/30/2019,0
QN,40-69 JUNCTION BOULEVARD,07/11/2019,45000
QN,113 GROSVENOR STREET,07/12/2019,1355000
QN,35-24 214 PLACE,07/09/2019,850000
QN,213-45 38 AVENUE,07/12/2019,0
BK,4224 SNYDER AVENUE,07/12/2019,525000
BK,264 EAST 43 STREET,07/18/2019,549000
QN,96-25 46 AVENUE,07/09/2019,785000
QN,200-16 38 AVENUE,07/12/2019,945000
QN,38-11 204 STREET,07/09/2019,0
QN,23-61 101 STREET,07/11/2019,999999
SI,57 LOCKMAN AVENUE,07/31/2019,520000
QN,27-17 MCINTOSH STREET,07/24/2019,1380000
QN,42-30 DOUGLASTON PARKWAY,07/29/2019,335000
QN,239-14 POPLAR STREET,07/19/2019,0
QN,239-10 POPLAR STREET,07/19/2019,0
QN,42-15 205 STREET,07/22/2019,949000
QN,212-15 43 AVENUE,07/09/2019,0
QN,31-28 104 STREET,07/03/2019,0
QN,32-23 102 STREET,07/20/2019,0
BK,3717 AVENUE D,07/31/2019,530000
QN,104-18 NORTHERN BOULEVARD,07/15/2019,0
SI,100 SOUTH AVENUE,07/10/2019,432735
QN,111-17 34 AVENUE,07/31/2019,0
BK,3709 FOSTER AVENUE,07/12/2019,450000
QN,41-68 GLENWOOD STREET,07/16/2019,850000
QN,146-13 REEVES AVENUE,07/26/2019,959000
QN,150-14 BOOTH MEMORIAL AVE,07/24/2019,783000
QN,150-10 MELBOURNE AVENUE,07/11/2019,235000
QN,69-18 MELBOURNE AVENUE,07/25/2019,255000
SI,31 JAFFE STREET,07/18/2019,730000
BK,795 EAST 35 STREET,07/17/2019,0
QN,86-15 BROADWAY,07/16/2019,0
BK,510 FLATBUSH AVENUE,07/19/2019,0
QN,240-26 65 AVENUE,07/12/2019,870000
BK,195 MAPLE STREET,07/12/2019,0
QN,90-49 55 AVENUE,07/25/2019,928000
QN,93-04 50 AVENUE,08/01/2019,1445000
QN,243-33 72 AVENUE,07/23/2019,0
QN,57-01 MARATHON PARKWAY,07/08/2019,342000
QN,57-01 MARATHON PARKWAY,07/31/2019,200000
QN,57-56 LITTLE NECK PARKWAY,07/17/2019,805000
BK,39 RUTLAND ROAD,07/02/2019,1990000
QN,60-20 255 STREET,07/12/2019,0
BK,545 ROGERS AVENUE,07/19/2019,0
QN,251-38 71 AVENUE,07/25/2019,185000
QN,251-38 71 AVENUE,07/03/2019,229000
QN,73-43 260 STREET,07/29/2019,470000
QN,73-43 260 STREET,07/10/2019,326000
BK,151 HAWTHORNE STREET,07/25/2019,0
BK,151 HAWTHORNE STREET,07/15/2019,0
QN,269 GRAND CENTRAL PKWY,07/11/2019,765000
QN,269 GRAND CENTRAL PKWY,07/02/2019,435000
QN,269 GRAND CENTRAL PKWY,07/30/2019,415000
QN,269 GRAND CENTRAL PKWY,07/02/2019,335000
QN,269 GRAND CENTRAL PKWY,07/25/2019,320000
QN,269 GRAND CENTRAL PKWY,07/18/2019,207000
QN,269 GRAND CENTRAL PKWY,07/11/2019,205000
QN,269 GRAND CENTRAL PKWY,07/16/2019,900000
QN,269 GRAND CENTRAL PKWY,07/02/2019,0
QN,269 GRAND CENTRAL PKWY,07/18/2019,297000
QN,269 GRAND CENTRAL PKWY,08/01/2019,825000
QN,269 GRAND CENTRAL PKWY,07/10/2019,248000
QN,269 GRAND CENTRAL PKWY,07/12/2019,475000
QN,269 GRAND CENTRAL PKWY,07/09/2019,222000
QN,269 GRAND CENTRAL PKWY,07/31/2019,575000
QN,75-44 263 STREET,08/01/2019,249900
QN,147-04 72 AVENUE,07/29/2019,374000
QN,76-05 267 STREET,08/01/2019,636406
QN,51-04 97 STREET,07/25/2019,1650000
QN,50-26 101 STREET,07/19/2019,2843817
BK,218 CLARKSON AVENUE,07/18/2019,0
QN,81-26 150 STREET,07/15/2019,206000
QN,247-20 82 AVENUE,07/12/2019,490000
QN,55-15 96 STREET,07/15/2019,785000
QN,55-03 96 STREET,07/26/2019,0
QN,162-06 BOOTH MEMORIAL AVE,07/31/2019,800000
BK,863 FLATBUSH AVENUE,07/11/2019,0
QN,84-18 250 STREET,07/11/2019,0
QN,104-29 ALSTYNE AVENUE,07/08/2019,0
QN,104-25 ALSTYNE AVENUE,07/08/2019,0
QN,103-38 51 AVENUE,07/03/2019,840000
BK,2901 ALBEMARLE ROAD,07/25/2019,10000
SI,38 ANDREA PLACE,07/02/2019,385000
QN,99-11 60 AVENUE,07/17/2019,265000
QN,99-30 59 AVENUE,08/01/2019,230000
QN,162-26 75 AVENUE,07/10/2019,980000
QN,162-32 75 AVENUE,07/19/2019,737474
BK,155 VERONICA PLACE,07/26/2019,0
QN,90-03 247 STREET,07/19/2019,640000
QN,89-17 247 STREET,07/31/2019,424000
BK,1105 CORTELYOU ROAD,07/10/2019,3600000
QN,67-47 168 STREET,07/02/2019,0
QN,43-12 104 STREET,07/30/2019,1800000
QN,68-14 UTOPIA PARKWAY,07/29/2019,520000
QN,104-13 48 AVENUE,07/09/2019,600000
QN,168-20 69 AVENUE,07/01/2019,10
QN,80-52 258 STREET,07/25/2019,668000
QN,80-14 263 STREET,07/18/2019,0
QN,61-15 97 STREET,07/10/2019,475000
SI,44 DOROTHY STREET,08/01/2019,750000
QN,164-25 77 ROAD,07/02/2019,0
QN,64-14 99 STREET,07/08/2019,1300000
QN,73-15 170 STREET,07/26/2019,10
QN,73-15 170 STREET,07/15/2019,1
SI,53 CONRAD AVENUE,07/30/2019,641000
SI,56 MONARCH COURT,07/18/2019,0
QN,262-09 HILLSIDE AVENUE,07/01/2019,0
QN,110-43 62 DRIVE,07/10/2019,750000
QN,108-18 65 ROAD,07/24/2019,0
QN,84-16 265 STREET,07/30/2019,700000
QN,82-82 167 STREET,07/31/2019,0
QN,85-19 263 STREET,07/24/2019,0
QN,110-40 67 DRIVE,07/24/2019,2150000
QN,257-15 87 AVENUE,07/24/2019,450000
BK,450 EAST 29 STREET,07/12/2019,770000
BK,485 EAST 28 STREET,07/01/2019,1350000
BK,620 EAST 18 STREET,07/08/2019,335000
BK,620 EAST 18 STREET,07/25/2019,450000
QN,75-63 113 STREET,07/18/2019,0
QN,50-49 43 STREET,08/01/2019,0
SI,63 PLYMOUTH ROAD,07/15/2019,475000
QN,182-15 73 AVENUE,07/29/2019,0
QN,85-64 76 STREET,07/11/2019,0
QN,86-32 79 STREET,07/06/2019,0
QN,86-06 86 STREET,07/10/2019,925000
QN,73-46 190 STREET,07/25/2019,0
QN,73-72 194 STREET,07/12/2019,0
SI,188 GRAHAM AVENUE,07/12/2019,0
QN,90-08 86 ROAD,07/26/2019,0
SI,299 LIGHTHOUSE AVENUE,07/15/2019,0
QN,49-04 66 STREET,07/03/2019,0
QN,49-06 66 STREET,07/03/2019,0
SI,23 FERNDALE COURT,07/11/2019,415000
QN,176-16 KILDARE ROAD,07/08/2019,0
QN,85-38 WOODHAVEN BOULEVARD,07/15/2019,0
SI,25 EVANS STREET,07/02/2019,605000
BK,2601 GLENWOOD ROAD,07/23/2019,225522
QN,89-10 80 STREET,07/18/2019,545000
QN,89-10 80 STREET,07/31/2019,0
QN,80-33 88 ROAD,07/22/2019,0
QN,80-81 88 AVENUE,07/19/2019,500
QN,51-35 GORSLINE STREET,07/31/2019,840000
SI,84 STEPHEN LOOP,07/18/2019,650000
QN,45-61 BELL BOULEVARD,08/01/2019,4000000
QN,46-11 215 PLACE,07/29/2019,0
QN,48-42 204 STREET,07/05/2019,680000
BK,202 SEELEY STREET,07/10/2019,750000
BK,202 SEELEY STREET,07/23/2019,725000
BK,149 PROSPECT PARK SW,07/12/2019,665000
QN,52-21 74 STREET,07/01/2019,735000
QN,93-05 ELDERT LANE,07/03/2019,0
QN,50-19 217 STREET,07/17/2019,0
QN,9411 90 AVENUE,07/19/2019,0
SI,16 ROSWELL AVENUE,07/16/2019,465000
QN,56 ROAD,07/01/2019,6399983
QN,94-05 75 STREET,07/31/2019,640000
QN,95-20 76 STREET,07/17/2019,395000
QN,95-32 76 STREET,07/11/2019,725000
QN,75-13 97 AVENUE,07/30/2019,848000
QN,75-11 97 AVENUE,07/25/2019,663000
QN,95-28 81 STREET,07/01/2019,655000
QN,60-56 60 ROAD,07/19/2019,0
QN,223-16 56 AVENUE,07/31/2019,0
BK,88 TEHAMA STREET,07/10/2019,0
BK,24 CLARA STREET,07/11/2019,0
BK,24 CLARA STREET,07/10/2019,0
QN,85-18 97 AVENUE,07/18/2019,0
QN,86-11 101 AVENUE,07/19/2019,0
SI,39 HOPE LANE,07/26/2019,244367
QN,213-09 73 AVENUE,08/01/2019,250000
QN,69-11 213 STREET,07/01/2019,0
QN,81-19 102 AVENUE,07/02/2019,735000
QN,86-32 102 ROAD,07/08/2019,638000
QN,223-02 65 AVENUE,07/10/2019,340000
BK,1475 41 STREET,07/10/2019,10768000
QN,101-36 98 STREET,07/01/2019,0
BK,485 MCDONALD AVENUE,07/10/2019,0
BK,485 MCDONALD AVENUE,07/11/2019,0
QN,103-12 98 STREET,07/16/2019,760000
QN,73-11 BELL BOULEVARD,07/30/2019,220000
QN,73-11 BELL BOULEVARD,07/10/2019,218000
BK,555 EAST 4 STREET,07/03/2019,0
BK,549 EAST 4 STREET,07/11/2019,0
QN,108-04 86 STREET,07/17/2019,0
SI,249 SKYLINE DRIVE,07/10/2019,430000
QN,84-11 108 AVENUE,07/29/2019,595000
QN,107-62 92 STREET,07/29/2019,690000
SI,74 BELL STREET,07/18/2019,539988
SI,455 CLIFTON AVENUE,08/01/2019,0
BK,525 DAHILL ROAD,07/17/2019,0
SI,26 STRAUSS STREET,07/25/2019,0
QN,86-14 102 STREET,07/26/2019,0
BK,550 EAST 9 STREET,07/30/2019,1292525
QN,82-20 BELL BOULEVARD,07/12/2019,0
QN,85-15 211 STREET,07/02/2019,912500
BK,241 PARKVILLE AVENUE,07/30/2019,990000
SI,275 SAND LANE,07/23/2019,990000
SI,130 ARTHUR AVENUE,07/22/2019,450000
QN,113-09 JAMAICA AVENUE,07/29/2019,0
QN,113-07 JAMAICA AVENUE,07/29/2019,0
QN,112-27 JAMAICA AVENUE,07/29/2019,0
BK,4321 15 AVENUE,07/29/2019,1400000
SI,162 JACKSON AVENUE,07/08/2019,489000
QN,86-32 121 STREET,07/01/2019,0
QN,120-15 JAMAICA AVENUE,07/01/2019,0
QN,101-14 JAMAICA AVENUE,07/31/2019,1029000
SI,20 TACOMA STREET,08/01/2019,0
SI,29 LEDYARD PLACE,07/02/2019,620000
QN,58-15 82 STREET,07/10/2019,0
QN,91-10 107 STREET,07/23/2019,750000
QN,112-02 93 AVENUE,07/25/2019,0
QN,114-13 ATLANTIC AVENUE,07/19/2019,0
SI,260 KENSINGTON AVENUE,07/03/2019,0
QN,87-25 117 STREET,08/01/2019,947700
QN,233-32 41 AVENUE,07/31/2019,1200000
QN,87-68 124 STREET,07/30/2019,795000
QN,61-23 77 PLACE,07/25/2019,0
QN,89-08 120 STREET,08/01/2019,610000
QN,91-10 LEFFERTS BOULEVARD,07/18/2019,699000
SI,125 FOCH AVENUE,08/01/2019,290000
QN,94-37 113 STREET,07/16/2019,0
QN,95-27 110 STREET,07/24/2019,0
QN,62-16 81 STREET,07/12/2019,0
QN,62-20 81 STREET,07/12/2019,0
QN,62-45 81 STREET,07/19/2019,830000
QN,249-67 BEECHKNOLL AVENUE,07/30/2019,800000
BK,1563 63 STREET,07/30/2019,1700000
QN,94-22 117 STREET,07/02/2019,430000
QN,94-21 124 STREET,07/10/2019,175625
QN,94-15 131 STREET,07/19/2019,424000
BK,1538 64 STREET,07/11/2019,998000
QN,244-08 HORACE HARDING EXPWY,08/01/2019,376000
QN,129-22 95 AVENUE,07/17/2019,582000
QN,95-16 130 STREET,07/26/2019,300000
SI,343 GARRETSON AVENUE,07/29/2019,0
QN,84-34 DANA COURT,07/12/2019,955000
QN,101-49 130 STREET,07/29/2019,580000
BK,6634 DURYEA COURT,07/24/2019,0
SI, MALLORY AVENUE,07/15/2019,887500
SI,335A MALLORY AVENUE,07/15/2019,887500
SI,335 MALLORY AVENUE,07/15/2019,887500
SI,333 MALLORY AVENUE,07/15/2019,887500
BK,6612 17 AVENUE,08/01/2019,1050000
BK,6604 19 AVENUE,07/22/2019,10
QN,103-17 104 STREET,07/31/2019,0
SI,51 DONGAN HILLS AVENUE,07/30/2019,10
SI,158 JEFFERSON STREET,07/25/2019,519000
SI,45 VERA STREET,07/23/2019,110000
QN,58-20 LITTLE NECK PARKWAY,07/25/2019,0
QN,252-56 63 AVENUE,07/24/2019,257500
SI,161 BANCROFT AVENUE,07/09/2019,10
BK,1119 42 STREET,07/25/2019,1700000
QN,64-48 75 STREET,07/23/2019,0
BK,4106 14 AVENUE,07/26/2019,0
QN,116-01 107 AVENUE,07/16/2019,590000
QN,260-01 LANGSTON AVENUE,07/12/2019,309725
BK,4420 10 AVENUE,07/02/2019,0
BK,1137 45 STREET,07/03/2019,925000
QN,127-04 LIBERTY AVENUE,07/17/2019,1100000
SI,51 IDLEASE PLACE,07/18/2019,480000
SI,755 NUGENT AVENUE,07/02/2019,350000
QN,74-02 260 STREET,07/18/2019,245000
QN,107-10 120 STREET,07/08/2019,600000
QN,107-33 LEFFERTS BOULEVARD,07/22/2019,0
QN,66-25 79 STREET,07/26/2019,0
QN,81-27 246 STREET,07/02/2019,0
QN,82-60 248 STREET,07/22/2019,0
QN,82-16 250 STREET,07/29/2019,0
QN,96-11 65 ROAD,07/17/2019,410000
SI,320 KISWICK STREET,07/03/2019,671367
QN,63-95 AUSTIN STREET,07/17/2019,290000
QN,63-95 AUSTIN STREET,07/30/2019,275000
QN,90-31 SUTPHIN BOULEVARD,07/30/2019,0
QN,87-25 139 STREET,07/09/2019,640000
SI,380 GRIMSBY STREET,07/11/2019,451000
QN,85-51 252 STREET,07/15/2019,365000
QN,84-35 LANDER STREET,07/08/2019,245000
QN,88-08 COMMONWEALTH BLVD,07/24/2019,536000
QN,63-116 ALDERTON STREET,07/24/2019,0
BK,5309 8 AVENUE,07/22/2019,4450000
QN,161-33 NORMAL ROAD,07/09/2019,820000
QN,247-30 90 AVENUE,07/01/2019,631500
QN,251-16 87 DRIVE,08/01/2019,418000
QN,175-13 JAMAICA AVENUE,07/25/2019,250000
QN,175-09 JAMAICA AVENUE,07/25/2019,250000
QN,66-10 THORNTON PLACE,07/09/2019,0
QN,175-07 JAMAICA AVENUE,07/25/2019,250000
QN,97-07 67 AVENUE,07/09/2019,0
QN,79-03 262 STREET,07/01/2019,720000
QN,164-20 HIGHLAND AVENUE,07/22/2019,275000
QN,164-20 HIGHLAND AVENUE,07/25/2019,85000
QN,87-23 KINGSTON PLACE,07/24/2019,0
QN,68-11 ALDERTON STREET,07/24/2019,0
QN,84-50 170 STREET,07/03/2019,1200000
QN,80-42 261 STREET,07/02/2019,813000
QN,270-02 80 AVENUE,07/24/2019,0
BK,942 55 STREET,07/02/2019,1370000
BK,1246 55 STREET,07/02/2019,750000
QN,81-18 262 STREET,07/31/2019,805000
QN,91-11 182 STREET,07/19/2019,0
QN,81-15 268 STREET,08/01/2019,239000
QN,91-32 183 STREET,07/16/2019,0
QN,88-24 179 PLACE,08/01/2019,0
QN,82-18 266 STREET,07/18/2019,0
QN,88-20 187 STREET,07/15/2019,645000
SI,87 CRANFORD AVENUE,07/12/2019,570000
SI,59 BELFAST AVENUE,07/12/2019,659000
SI,103 MOBILE AVENUE,07/31/2019,0
QN,86-73 SOMERSET STREET,07/02/2019,855000
BK,883 61 STREET,08/01/2019,0
QN,86-12 257 STREET,07/31/2019,995000
SI,240 AMBER STREET,07/19/2019,630000
QN,76-10 86 AVENUE,07/29/2019,0
QN,76-12 86 AVENUE,07/29/2019,0
QN,107-27 VAN WYCK EXPRESSWAY,07/30/2019,410000
BK,1132 65 STREET,07/02/2019,0
QN,101-47 75 ROAD,07/22/2019,0
SI, CLARKE AVENUE,07/29/2019,0
SI, CLARKE AVENUE,07/29/2019,0
QN,109-14 ASCAN AVENUE,07/09/2019,375000
QN,111-18 75 AVENUE,08/01/2019,999000
QN,108-54 155 STREET,07/02/2019,0
QN,83-80 118 STREET,07/02/2019,154000
BK,1439 68 STREET,07/12/2019,0
SI,307 TANGLEWOOD DRIVE,08/01/2019,572000
QN,109-18 167 STREET,07/03/2019,875000
QN,168-19 110 AVENUE,07/12/2019,670000
QN,164-46 NADAL PLACE,07/01/2019,290000
QN,118-18 UNION TURNPIKE,07/01/2019,419900
QN,118-18 UNION TURNPIKE,07/22/2019,179900
QN,111-32 76 AVENUE,07/31/2019,0
QN, PHROANE AVENUE,07/24/2019,0
QN,166 STREET,07/24/2019,0
QN,111-20 169 STREET,07/31/2019,0
SI,37 SANDALWOOD DRIVE,08/01/2019,553800
BK,680 65 STREET,08/01/2019,2000000
QN,103-24 168 PLACE,07/25/2019,535000
QN,80-60 88 AVENUE,07/15/2019,0
QN,80-67 87 ROAD,07/09/2019,678000
QN,446 GRANDVIEW AVENUE,07/22/2019,1700000
SI,1999 NORTH RAILROAD AVE,07/08/2019,620000
SI,280 FAIRBANKS AVENUE,07/01/2019,0
QN,108-28 172 STREET,07/30/2019,850000
QN,172-05 109 AVENUE,07/30/2019,325000
QN,96-18 JAMAICA AVENUE,07/16/2019,1500000
QN,109-46 175 STREET,07/12/2019,590000
QN,92-29 75 STREET,07/15/2019,580000
QN,172-20 111 AVENUE,07/26/2019,515000
QN,90-16 76 STREET,08/01/2019,735000
QN,175-31 LINDEN BOULEVARD,07/08/2019,0
QN,18-22 LINDEN STREET,07/01/2019,0
QN,114-45 178 STREET,07/26/2019,20000
QN,114-31 179 STREET,07/30/2019,0
QN,177-21 106 AVENUE,07/18/2019,0
SI,57 CRANFORD STREET,07/11/2019,554500
QN,183-29 ELMIRA AVENUE,07/30/2019,0
BK,113 70 STREET,07/09/2019,0
QN,62-60 60 STREET,07/03/2019,0
QN,92-02 89 AVENUE,07/29/2019,0
QN,188-52 ILION AVENUE,07/01/2019,255000
QN,84-20 91 AVENUE,08/01/2019,630000
QN,89-07 191 STREET,07/08/2019,450000
QN,60-49 68 AVENUE,07/29/2019,0
QN,205-01 JAMAICA AVENUE,07/23/2019,650000
QN,90-49 202 STREET,07/18/2019,0
QN,88-44 199 STREET,07/23/2019,565000
QN,91-14 96 STREET,07/10/2019,650000
BK,73 74 STREET,07/01/2019,1265000
QN,17-38 STEPHEN STREET,07/26/2019,0
QN,204-15 FOOTHILL AVENUE,07/11/2019,170000
BK,585 BAY RIDGE PARKWAY,07/25/2019,0
SI,344 BEACH ROAD,07/22/2019,527500
QN,90-14 208 STREET,07/15/2019,565000
QN,90-30 210 STREET,07/23/2019,287000
BK,7501 4 AVENUE,07/24/2019,390000
QN,74-06 65 STREET,07/30/2019,750000
BK,639 76 STREET,07/29/2019,0
QN,89-15 208 STREET,07/25/2019,480000
QN,89-60 210 STREET,07/17/2019,0
QN,89-48 210 PLACE,07/15/2019,658000
BK,550 76 STREET,07/18/2019,1300000
QN,95-12 WOODHAVEN COURT,07/24/2019,650000
SI,36 OSBORN AVENUE,07/26/2019,0
QN,93-05 216 STREET,07/24/2019,585000
SI,4293 RICHMOND AVENUE,07/08/2019,850000
SI,41 WALNUT AVENUE,07/08/2019,475000
QN,91-14 216 STREET,07/19/2019,675000
BK,7707 5 AVENUE,07/31/2019,1825000
QN,84-09 102 ROAD,07/23/2019,700000
QN,89-70 215 STREET,07/22/2019,542000
SI,53 SEIDMAN AVENUE,07/19/2019,605000
SI,524 OAKDALE STREET,07/26/2019,848800
SI,175 SEIDMAN AVENUE,07/02/2019,670000
QN,89-44 220 STREET,07/18/2019,0
QN,79-13 PITKIN AVENUE,07/18/2019,640000
QN,87-19 SUTTER AVENUE,07/26/2019,775000
SI,14 BROOKFIELD AVENUE,07/17/2019,0
QN,71-31 MYRTLE AVENUE,07/15/2019,0
QN,71-29 MYRTLE AVENUE,07/15/2019,0
QN,91-25 195 STREET,07/01/2019,0
QN,93-17 197 STREET,07/16/2019,375000
QN,107-33 93 STREET,07/18/2019,545000
QN,100-20 202 STREET,07/03/2019,225000
BK,137 87 STREET,07/31/2019,1100000
QN,78-23 62 STREET,07/24/2019,715000
SI,44 FENWAY CIRCLE,07/31/2019,520000
QN,83-84 116 STREET,07/10/2019,234000
QN,110-48 199 STREET,08/01/2019,0
BK,160 91 STREET,07/18/2019,0
QN,111-23 FRANCIS LEWIS BLVD,07/26/2019,460000
SI,116 MEMPHIS AVENUE,07/10/2019,0
QN,81-43 77 AVENUE,07/31/2019,0
BK,9219 3 AVENUE,07/22/2019,0
BK,9217 3 AVENUE,07/22/2019,0
BK,209 GELSTON AVENUE,07/31/2019,830000
QN,112-31 207 STREET,07/29/2019,10000
QN,191-15 MURDOCK AVENUE,07/27/2019,0
QN,83-18 77 AVENUE,07/30/2019,810000
QN,194-16 113 ROAD,07/29/2019,480000
QN,194-32 113 ROAD,07/05/2019,2500
QN,120-10 85 AVENUE,07/16/2019,215000
SI,74 RYE AVENUE,07/31/2019,0
SI,76 RYE AVENUE,07/23/2019,585000
SI,84 PETRUS AVENUE,07/16/2019,880000
QN,113-09 210 STREET,07/26/2019,600000
QN,86-12 124 STREET,07/13/2019,0
QN,86-21 127 STREET,07/01/2019,632000
QN,86-41 131 STREET,07/30/2019,0
QN,114-44 201 STREET,07/31/2019,459000
QN,191-44 115 AVENUE,07/29/2019,580000
QN,100-18 93 AVENUE,07/03/2019,310000
QN,91-23 98 STREET,07/19/2019,0
QN,104-65 ATLANTIC AVENUE,07/24/2019,450000
QN,116-14 190 STREET,07/05/2019,0
QN,201-09 LINDEN BOULEVARD,07/03/2019,0
QN,214-19 104 AVENUE,07/15/2019,450000
BK,1437 72 STREET,07/05/2019,0
BK,1648 71 STREET,07/19/2019,838000
BK,2150 71 STREET,07/05/2019,2100000
QN,89-45 70 ROAD,07/02/2019,666040
QN,95-26 106 STREET,07/02/2019,775000
QN,95-21 105 STREET,07/10/2019,10
QN,107-09 95 AVENUE,07/29/2019,0
SI,54 FORRESTAL AVENUE,07/03/2019,0
SI,22 CHERYL AVENUE,08/01/2019,490000
QN,104-12 227 STREET,07/22/2019,648000
SI,79 KENMORE STREET,07/30/2019,665000
QN,95-76 111 STREET,07/01/2019,0
QN,101-47 105 STREET,07/24/2019,525000
QN,7-14 COLLEGE PLACE,07/25/2019,870000
QN,101-30 112 STREET,07/31/2019,730000
BK,1848 74 STREET,07/22/2019,0
BK,1616 BAY RIDGE PARKWAY,07/15/2019,0
QN,5-09 124 STREET,07/11/2019,0
QN,9-22 127 STREET,07/08/2019,0
SI,262 ILYSSA WAY,07/16/2019,335000
SI,488 ILYSSA WAY,07/29/2019,500
QN,115-18 224 STREET,07/25/2019,0
QN,115-115 228 STREET,08/01/2019,680000
BK,1867 78 STREET,07/08/2019,0
QN,116-31 226 STREET,07/18/2019,0
SI,431 ILYSSA WAY,07/23/2019,361000
QN,90-17 133 AVENUE,07/20/2019,0
QN,103-30 107 STREET,07/18/2019,0
QN,14-23 117 STREET,07/30/2019,0
QN,103-21 110 STREET,07/19/2019,0
QN,111-10 103 AVENUE,07/19/2019,0
QN,84-40 153 AVENUE,07/03/2019,229000
QN,155-25 155 AVENUE,07/02/2019,290000
QN,133-17 CROSS BAY BOULEVARD,07/08/2019,480000
QN,134-23 96 STREET,07/18/2019,0
SI,29 RUSSEK DRIVE,07/11/2019,550000
QN,22-38 123 STREET,07/26/2019,547227
QN,104-44 110 STREET,07/30/2019,0
QN,137-33 95 STREET,07/09/2019,500000
QN,109-25 111 STREET,07/26/2019,624750
QN,26-10 UNION STREET,07/12/2019,335000
QN,143-19 WILLETS POINT BLVD,07/17/2019,1550000
QN,109-16 117 STREET,07/19/2019,0
